service_id,date,exception_type
2.220.68.5480.2999,20230310,1
2.220.67.5481.2999,20230311,1
2.220.67.5482.2999,20230312,1
2.220.68.5480.2999,20230313,1
2.220.68.5480.2999,20230314,1
2.220.68.5480.2999,20230315,1
2.220.68.5480.2999,20230316,1
2.220.68.5480.2999,20230317,1
2.220.67.5481.2999,20230318,1
2.220.67.5482.2999,20230319,1
2.220.68.5480.2999,20230320,1
2.220.68.5480.2999,20230321,1
2.220.68.5480.2999,20230322,1
2.220.68.5480.2999,20230323,1
2.220.68.5480.2999,20230324,1
2.220.67.5481.2999,20230325,1
2.220.67.5482.2999,20230326,1
2.220.68.5480.2999,20230327,1
2.220.68.5480.2999,20230328,1
2.220.68.5480.2999,20230329,1
2.220.68.5480.2999,20230330,1
2.220.68.5480.2999,20230331,1
2.220.67.5481.2999,20230401,1
2.220.67.5482.2999,20230402,1
2.220.68.5480.2999,20230403,1
2.220.68.5480.2999,20230404,1
2.220.68.5480.2999,20230405,1
2.220.68.5480.2999,20230406,1
2.220.67.5482.2999,20230407,1
2.220.67.5481.2999,20230408,1
2.220.67.5482.2999,20230409,1
2.220.67.5482.2999,20230410,1
2.220.68.5480.2999,20230411,1
2.220.68.5480.2999,20230412,1
2.220.68.5480.2999,20230413,1
2.220.68.5480.2999,20230414,1
2.220.67.5481.2999,20230415,1
2.220.67.5482.2999,20230416,1
2.220.68.5480.2999,20230417,1
2.220.68.5480.2999,20230418,1
2.220.68.5480.2999,20230419,1
2.220.68.5480.2999,20230420,1
2.220.68.5480.2999,20230421,1
2.220.67.5481.2999,20230422,1
2.220.67.5482.2999,20230423,1
2.220.68.5480.2999,20230424,1
2.220.68.5480.2999,20230425,1
2.220.68.5480.2999,20230426,1
2.220.68.5480.2999,20230427,1
2.220.68.5480.2999,20230428,1
2.220.67.5481.2999,20230429,1
2.220.67.5482.2999,20230430,1
2.220.67.5482.2999,20230501,1
2.220.68.5480.2999,20230502,1
2.220.68.5480.2999,20230503,1
2.220.68.5480.2999,20230504,1
2.220.68.5480.2999,20230505,1
2.220.67.5481.2999,20230506,1
2.220.67.5482.2999,20230507,1
2.220.68.5480.2999,20230508,1
2.220.68.5480.2999,20230509,1
2.220.68.5480.2999,20230510,1
2.220.68.5480.2999,20230511,1
2.220.68.5480.2999,20230512,1
2.220.67.5481.2999,20230513,1
2.220.67.5482.2999,20230514,1
2.220.68.5480.2999,20230515,1
2.220.68.5480.2999,20230516,1
2.220.68.5480.2999,20230517,1
2.220.68.5480.2999,20230518,1
2.220.68.5480.2999,20230519,1
2.220.67.5481.2999,20230520,1
2.220.67.5482.2999,20230521,1
2.220.68.5480.2999,20230522,1
2.220.68.5480.2999,20230523,1
2.220.68.5480.2999,20230524,1
2.220.68.5480.2999,20230525,1
2.220.68.5480.2999,20230526,1
2.220.67.5481.2999,20230527,1
2.220.67.5482.2999,20230528,1
2.220.68.5480.2999,20230529,1
2.220.68.5480.2999,20230530,1
2.220.68.5480.2999,20230531,1
2.220.68.5480.2999,20230601,1
2.220.68.5480.2999,20230602,1
2.220.67.5481.2999,20230603,1
2.220.67.5482.2999,20230604,1
2.220.67.5482.2999,20230605,1
2.220.68.5480.2999,20230606,1
2.220.68.5480.2999,20230607,1
2.220.68.5480.2999,20230608,1
2.220.68.5480.2999,20230609,1
2.220.67.5481.2999,20230610,1
2.221.14.5371.2998,20221014,1
2.221.14.5353.2998,20221015,1
2.221.14.5511.2998,20221016,1
2.221.14.5371.2998,20221017,1
2.221.14.5371.2998,20221018,1
2.221.14.5371.2998,20221019,1
2.221.14.5371.2998,20221020,1
2.221.14.5371.2998,20221021,1
2.221.14.5353.2998,20221022,1
2.221.14.5511.2998,20221023,1
2.221.14.5371.2998,20221024,1
2.221.14.5371.2998,20221025,1
2.221.14.5371.2998,20221026,1
2.221.14.5371.2998,20221027,1
2.221.14.5371.2998,20221028,1
2.221.14.5353.2998,20221029,1
2.221.14.5511.2998,20221030,1
2.221.14.5371.2998,20221031,1
2.221.14.5511.2998,20221101,1
2.221.14.5371.2998,20221102,1
2.221.14.5371.2998,20221103,1
2.221.14.5371.2998,20221104,1
2.221.14.5353.2998,20221105,1
2.221.14.5511.2998,20221106,1
2.221.14.5371.2998,20221107,1
2.221.14.5371.2998,20221108,1
2.221.14.5371.2998,20221109,1
2.221.14.5371.2998,20221110,1
2.221.14.5371.2998,20221111,1
2.221.14.5353.2998,20221112,1
2.221.14.5511.2998,20221113,1
2.221.14.5371.2998,20221114,1
2.221.14.5371.2998,20221115,1
2.221.14.5371.2998,20221116,1
2.221.14.5371.2998,20221117,1
2.221.14.5371.2998,20221118,1
2.221.14.5353.2998,20221119,1
2.221.14.5511.2998,20221120,1
2.221.14.5371.2998,20221121,1
2.221.14.5371.2998,20221122,1
2.221.14.5371.2998,20221123,1
2.221.14.5371.2998,20221124,1
2.221.14.5371.2998,20221125,1
2.221.14.5353.2998,20221126,1
2.221.14.5511.2998,20221127,1
2.221.14.5371.2998,20221128,1
2.221.14.5371.2998,20221129,1
2.221.14.5371.2998,20221130,1
2.221.14.5371.2998,20221201,1
2.221.14.5371.2998,20221202,1
2.221.14.5353.2998,20221203,1
2.221.14.5511.2998,20221204,1
2.221.14.5371.2998,20221205,1
2.221.14.5511.2998,20221206,1
2.221.14.5371.2998,20221207,1
2.221.14.5511.2998,20221208,1
2.221.14.5371.2998,20221209,1
2.221.14.5353.2998,20221210,1
2.221.14.5511.2998,20221211,1
2.221.14.5371.2998,20221212,1
2.221.14.5371.2998,20221213,1
2.221.14.5371.2998,20221214,1
2.221.14.5371.2998,20221215,1
2.221.14.5371.2998,20221216,1
2.221.14.5353.2998,20221217,1
2.221.14.5511.2998,20221218,1
2.221.14.5371.2998,20221219,1
2.221.14.5371.2998,20221220,1
2.221.14.5371.2998,20221221,1
2.221.14.5371.2998,20221222,1
2.221.14.5371.2998,20221223,1
2.221.14.5353.2998,20221224,1
2.221.14.5511.2998,20221225,1
2.221.14.5511.2998,20221226,1
2.221.14.5371.2998,20221227,1
2.221.14.5371.2998,20221228,1
2.221.14.5371.2998,20221229,1
2.221.14.5371.2998,20221230,1
2.221.14.5353.2998,20221231,1
2.221.14.5511.2998,20230101,1
2.221.14.5371.2998,20230102,1
2.221.14.5371.2998,20230103,1
2.221.14.5371.2998,20230104,1
2.221.14.5371.2998,20230105,1
2.221.14.5511.2998,20230106,1
2.221.14.5353.2998,20230107,1
2.221.14.5511.2998,20230108,1
2.221.14.5371.2998,20230109,1
2.221.14.5371.2998,20230110,1
2.221.14.5371.2998,20230111,1
2.221.14.5371.2998,20230112,1
2.221.14.5371.2998,20230113,1
2.221.14.5353.2998,20230114,1
2.221.14.5511.2998,20230115,1
2.221.14.5371.2998,20230116,1
2.221.14.5371.2998,20230117,1
2.221.14.5371.2998,20230118,1
2.221.14.5371.2998,20230119,1
2.221.14.5371.2998,20230120,1
2.221.14.5353.2998,20230121,1
2.221.14.5511.2998,20230122,1
2.221.14.5371.2998,20230123,1
2.221.14.5371.2998,20230124,1
2.221.14.5371.2998,20230125,1
2.221.14.5371.2998,20230126,1
2.221.14.5371.2998,20230127,1
2.221.14.5353.2998,20230128,1
2.221.14.5511.2998,20230129,1
2.221.14.5371.2998,20230130,1
2.221.14.5371.2998,20230131,1
2.221.14.5371.2998,20230201,1
2.221.14.5371.2998,20230202,1
2.221.14.5371.2998,20230203,1
2.221.14.5353.2998,20230204,1
2.221.14.5511.2998,20230205,1
2.221.14.5371.2998,20230206,1
2.221.14.5371.2998,20230207,1
2.221.14.5371.2998,20230208,1
2.221.14.5371.2998,20230209,1
2.221.14.5371.2998,20230210,1
2.221.14.5353.2998,20230211,1
2.221.14.5511.2998,20230212,1
2.221.14.5371.2998,20230213,1
2.221.14.5371.2998,20230214,1
2.221.14.5371.2998,20230215,1
2.221.14.5371.2998,20230216,1
2.221.14.5371.2998,20230217,1
2.221.14.5353.2998,20230218,1
2.221.14.5511.2998,20230219,1
2.221.14.5371.2998,20230220,1
2.221.14.5371.2998,20230221,1
2.221.14.5371.2998,20230222,1
2.221.14.5371.2998,20230223,1
2.221.14.5371.2998,20230224,1
2.221.14.5353.2998,20230225,1
2.221.14.5511.2998,20230226,1
2.221.14.5371.2998,20230227,1
2.221.14.5371.2998,20230228,1
2.221.14.5371.2998,20230301,1
2.221.14.5371.2998,20230302,1
2.221.14.5371.2998,20230303,1
2.221.14.5353.2998,20230304,1
2.221.14.5511.2998,20230305,1
2.221.14.5371.2998,20230306,1
2.221.14.5371.2998,20230307,1
2.221.14.5371.2998,20230308,1
2.221.14.5371.2998,20230309,1
2.221.14.5371.2998,20230310,1
2.221.14.5353.2998,20230311,1
2.221.14.5511.2998,20230312,1
2.221.14.5371.2998,20230313,1
2.221.14.5371.2998,20230314,1
2.221.14.5371.2998,20230315,1
2.221.14.5371.2998,20230316,1
2.221.14.5371.2998,20230317,1
2.221.14.5353.2998,20230318,1
2.221.14.5511.2998,20230319,1
2.221.14.5371.2998,20230320,1
2.221.14.5371.2998,20230321,1
2.221.14.5371.2998,20230322,1
2.221.14.5371.2998,20230323,1
2.221.14.5371.2998,20230324,1
2.221.14.5353.2998,20230325,1
2.221.14.5511.2998,20230326,1
2.221.14.5371.2998,20230327,1
2.221.14.5371.2998,20230328,1
2.221.14.5371.2998,20230329,1
2.221.14.5371.2998,20230330,1
2.221.14.5371.2998,20230331,1
2.221.14.5353.2998,20230401,1
2.221.14.5511.2998,20230402,1
2.221.14.5371.2998,20230403,1
2.221.14.5371.2998,20230404,1
2.221.14.5371.2998,20230405,1
2.221.14.5371.2998,20230406,1
2.221.14.5511.2998,20230407,1
2.221.14.5353.2998,20230408,1
2.221.14.5511.2998,20230409,1
2.221.14.5511.2998,20230410,1
2.221.14.5371.2998,20230411,1
2.221.14.5371.2998,20230412,1
2.221.14.5371.2998,20230413,1
2.221.14.5371.2998,20230414,1
2.221.14.5353.2998,20230415,1
2.221.14.5511.2998,20230416,1
2.221.14.5371.2998,20230417,1
2.221.14.5371.2998,20230418,1
2.221.14.5371.2998,20230419,1
2.221.14.5371.2998,20230420,1
2.221.14.5371.2998,20230421,1
2.221.14.5353.2998,20230422,1
2.221.14.5511.2998,20230423,1
2.221.14.5371.2998,20230424,1
2.221.14.5371.2998,20230425,1
2.221.14.5371.2998,20230426,1
2.221.14.5371.2998,20230427,1
2.221.14.5371.2998,20230428,1
2.221.14.5353.2998,20230429,1
2.221.14.5511.2998,20230430,1
2.221.14.5511.2998,20230501,1
2.221.14.5371.2998,20230502,1
2.221.14.5371.2998,20230503,1
2.221.14.5371.2998,20230504,1
2.221.14.5371.2998,20230505,1
2.221.14.5353.2998,20230506,1
2.221.14.5511.2998,20230507,1
2.221.14.5371.2998,20230508,1
2.221.14.5371.2998,20230509,1
2.221.14.5371.2998,20230510,1
2.221.14.5371.2998,20230511,1
2.221.14.5371.2998,20230512,1
2.221.14.5353.2998,20230513,1
2.221.14.5511.2998,20230514,1
2.221.14.5371.2998,20230515,1
2.221.14.5371.2998,20230516,1
2.221.14.5371.2998,20230517,1
2.221.14.5371.2998,20230518,1
2.221.14.5371.2998,20230519,1
2.221.14.5353.2998,20230520,1
2.221.14.5511.2998,20230521,1
2.221.14.5371.2998,20230522,1
2.221.14.5371.2998,20230523,1
2.221.14.5371.2998,20230524,1
2.221.14.5371.2998,20230525,1
2.221.14.5371.2998,20230526,1
2.221.14.5353.2998,20230527,1
2.221.14.5511.2998,20230528,1
2.221.14.5371.2998,20230529,1
2.221.14.5371.2998,20230530,1
2.221.14.5371.2998,20230531,1
2.221.14.5371.2998,20230601,1
2.221.14.5371.2998,20230602,1
2.221.14.5353.2998,20230603,1
2.221.14.5511.2998,20230604,1
2.221.14.5511.2998,20230605,1
2.221.14.5371.2998,20230606,1
2.221.14.5371.2998,20230607,1
2.221.14.5371.2998,20230608,1
2.221.14.5371.2998,20230609,1
2.221.14.5353.2998,20230610,1
2.223.120.5362.3071,20221014,1
2.223.120.5363.3071,20221015,1
2.223.120.5364.3071,20221016,1
2.223.120.5362.3071,20221017,1
2.223.120.5362.3071,20221018,1
2.223.120.5362.3071,20221019,1
2.223.120.5362.3071,20221020,1
2.223.120.5362.3071,20221021,1
2.223.120.5363.3071,20221022,1
2.223.120.5364.3071,20221023,1
2.223.120.5362.3071,20221024,1
2.223.120.5362.3071,20221025,1
2.223.120.5362.3071,20221026,1
2.223.120.5362.3071,20221027,1
2.223.120.5362.3071,20221028,1
2.223.120.5363.3071,20221029,1
2.223.120.5364.3071,20221030,1
2.223.120.5362.3071,20221031,1
2.223.120.5364.3071,20221101,1
2.223.120.5362.3071,20221102,1
2.223.120.5362.3071,20221103,1
2.223.120.5362.3071,20221104,1
2.223.120.5363.3071,20221105,1
2.223.120.5364.3071,20221106,1
2.223.120.5362.3071,20221107,1
2.223.120.5362.3071,20221108,1
2.223.120.5362.3071,20221109,1
2.223.120.5362.3071,20221110,1
2.223.120.5362.3071,20221111,1
2.223.120.5363.3071,20221112,1
2.223.120.5364.3071,20221113,1
2.223.120.5362.3071,20221114,1
2.223.120.5362.3071,20221115,1
2.223.120.5362.3071,20221116,1
2.223.120.5362.3071,20221117,1
2.223.120.5362.3071,20221118,1
2.223.120.5363.3071,20221119,1
2.223.120.5364.3071,20221120,1
2.223.120.5362.3071,20221121,1
2.223.120.5362.3071,20221122,1
2.223.120.5362.3071,20221123,1
2.223.120.5362.3071,20221124,1
2.223.120.5362.3071,20221125,1
2.223.120.5363.3071,20221126,1
2.223.120.5364.3071,20221127,1
2.223.120.5362.3071,20221128,1
2.223.120.5362.3071,20221129,1
2.223.120.5362.3071,20221130,1
2.223.120.5362.3071,20221201,1
2.223.120.5362.3071,20221202,1
2.223.120.5363.3071,20221203,1
2.223.120.5364.3071,20221204,1
2.223.120.5362.3071,20221205,1
2.223.120.5364.3071,20221206,1
2.223.120.5362.3071,20221207,1
2.223.120.5364.3071,20221208,1
2.223.120.5362.3071,20221209,1
2.223.120.5363.3071,20221210,1
2.223.120.5364.3071,20221211,1
2.223.120.5362.3071,20221212,1
2.223.120.5362.3071,20221213,1
2.223.120.5362.3071,20221214,1
2.223.120.5362.3071,20221215,1
2.223.120.5362.3071,20221216,1
2.223.120.5363.3071,20221217,1
2.223.120.5364.3071,20221218,1
2.223.120.5362.3071,20221219,1
2.223.120.5362.3071,20221220,1
2.223.120.5362.3071,20221221,1
2.223.120.5362.3071,20221222,1
2.223.120.5362.3071,20221223,1
2.223.120.5363.3071,20221224,1
2.223.120.5364.3071,20221225,1
2.223.120.5364.3071,20221226,1
2.223.120.5362.3071,20221227,1
2.223.120.5362.3071,20221228,1
2.223.120.5362.3071,20221229,1
2.223.120.5362.3071,20221230,1
2.223.120.5363.3071,20221231,1
2.223.120.5364.3071,20230101,1
2.223.120.5362.3071,20230102,1
2.223.120.5362.3071,20230103,1
2.223.120.5362.3071,20230104,1
2.223.120.5362.3071,20230105,1
2.223.120.5364.3071,20230106,1
2.223.120.5363.3071,20230107,1
2.223.120.5364.3071,20230108,1
2.223.120.5362.3071,20230109,1
2.223.120.5362.3071,20230110,1
2.223.120.5362.3071,20230111,1
2.223.120.5362.3071,20230112,1
2.223.120.5362.3071,20230113,1
2.223.120.5363.3071,20230114,1
2.223.120.5364.3071,20230115,1
2.223.120.5362.3071,20230116,1
2.223.120.5362.3071,20230117,1
2.223.120.5362.3071,20230118,1
2.223.120.5362.3071,20230119,1
2.223.120.5362.3071,20230120,1
2.223.120.5363.3071,20230121,1
2.223.120.5364.3071,20230122,1
2.223.120.5362.3071,20230123,1
2.223.120.5362.3071,20230124,1
2.223.120.5362.3071,20230125,1
2.223.120.5362.3071,20230126,1
2.223.120.5362.3071,20230127,1
2.223.120.5363.3071,20230128,1
2.223.120.5364.3071,20230129,1
2.223.120.5362.3071,20230130,1
2.223.120.5362.3071,20230131,1
2.223.120.5362.3071,20230201,1
2.223.120.5362.3071,20230202,1
2.223.120.5362.3071,20230203,1
2.223.120.5363.3071,20230204,1
2.223.120.5364.3071,20230205,1
2.223.120.5362.3071,20230206,1
2.223.120.5362.3071,20230207,1
2.223.120.5362.3071,20230208,1
2.223.120.5362.3071,20230209,1
2.223.120.5362.3071,20230210,1
2.223.120.5363.3071,20230211,1
2.223.120.5364.3071,20230212,1
2.223.120.5362.3071,20230213,1
2.223.120.5362.3071,20230214,1
2.223.120.5362.3071,20230215,1
2.223.120.5362.3071,20230216,1
2.223.120.5362.3071,20230217,1
2.223.120.5363.3071,20230218,1
2.223.120.5364.3071,20230219,1
2.223.120.5362.3071,20230220,1
2.223.120.5362.3071,20230221,1
2.223.120.5362.3071,20230222,1
2.223.120.5362.3071,20230223,1
2.223.120.5362.3071,20230224,1
2.223.120.5363.3071,20230225,1
2.223.120.5364.3071,20230226,1
2.223.120.5362.3071,20230227,1
2.223.120.5362.3071,20230228,1
2.223.120.5362.3071,20230301,1
2.223.120.5362.3071,20230302,1
2.223.120.5362.3071,20230303,1
2.223.120.5363.3071,20230304,1
2.223.120.5364.3071,20230305,1
2.223.120.5362.3071,20230306,1
2.223.120.5362.3071,20230307,1
2.223.120.5362.3071,20230308,1
2.223.120.5362.3071,20230309,1
2.223.120.5362.3071,20230310,1
2.223.120.5363.3071,20230311,1
2.223.120.5364.3071,20230312,1
2.223.120.5362.3071,20230313,1
2.223.120.5362.3071,20230314,1
2.223.120.5362.3071,20230315,1
2.223.120.5362.3071,20230316,1
2.223.120.5362.3071,20230317,1
2.223.120.5363.3071,20230318,1
2.223.120.5364.3071,20230319,1
2.223.120.5362.3071,20230320,1
2.223.120.5362.3071,20230321,1
2.223.120.5362.3071,20230322,1
2.223.120.5362.3071,20230323,1
2.223.120.5362.3071,20230324,1
2.223.120.5363.3071,20230325,1
2.223.120.5364.3071,20230326,1
2.223.120.5362.3071,20230327,1
2.223.120.5362.3071,20230328,1
2.223.120.5362.3071,20230329,1
2.223.120.5362.3071,20230330,1
2.223.120.5362.3071,20230331,1
2.223.120.5363.3071,20230401,1
2.223.120.5364.3071,20230402,1
2.223.120.5362.3071,20230403,1
2.223.120.5362.3071,20230404,1
2.223.120.5362.3071,20230405,1
2.223.120.5362.3071,20230406,1
2.223.120.5364.3071,20230407,1
2.223.120.5363.3071,20230408,1
2.223.120.5364.3071,20230409,1
2.223.120.5364.3071,20230410,1
2.223.120.5362.3071,20230411,1
2.223.120.5362.3071,20230412,1
2.223.120.5362.3071,20230413,1
2.223.120.5362.3071,20230414,1
2.223.120.5363.3071,20230415,1
2.223.120.5364.3071,20230416,1
2.223.120.5362.3071,20230417,1
2.223.120.5362.3071,20230418,1
2.223.120.5362.3071,20230419,1
2.223.120.5362.3071,20230420,1
2.223.120.5362.3071,20230421,1
2.223.120.5363.3071,20230422,1
2.223.120.5364.3071,20230423,1
2.223.120.5362.3071,20230424,1
2.223.120.5362.3071,20230425,1
2.223.120.5362.3071,20230426,1
2.223.120.5362.3071,20230427,1
2.223.120.5362.3071,20230428,1
2.223.120.5363.3071,20230429,1
2.223.120.5364.3071,20230430,1
2.223.120.5364.3071,20230501,1
2.223.120.5362.3071,20230502,1
2.223.120.5362.3071,20230503,1
2.223.120.5362.3071,20230504,1
2.223.120.5362.3071,20230505,1
2.223.120.5363.3071,20230506,1
2.223.120.5364.3071,20230507,1
2.223.120.5362.3071,20230508,1
2.223.120.5362.3071,20230509,1
2.223.120.5362.3071,20230510,1
2.223.120.5362.3071,20230511,1
2.223.120.5362.3071,20230512,1
2.223.120.5363.3071,20230513,1
2.223.120.5364.3071,20230514,1
2.223.120.5362.3071,20230515,1
2.223.120.5362.3071,20230516,1
2.223.120.5362.3071,20230517,1
2.223.120.5362.3071,20230518,1
2.223.120.5362.3071,20230519,1
2.223.120.5363.3071,20230520,1
2.223.120.5364.3071,20230521,1
2.223.120.5362.3071,20230522,1
2.223.120.5362.3071,20230523,1
2.223.120.5362.3071,20230524,1
2.223.120.5362.3071,20230525,1
2.223.120.5362.3071,20230526,1
2.223.120.5363.3071,20230527,1
2.223.120.5364.3071,20230528,1
2.223.120.5362.3071,20230529,1
2.223.120.5362.3071,20230530,1
2.223.120.5362.3071,20230531,1
2.223.120.5362.3071,20230601,1
2.223.120.5362.3071,20230602,1
2.223.120.5363.3071,20230603,1
2.223.120.5364.3071,20230604,1
2.223.120.5364.3071,20230605,1
2.223.120.5362.3071,20230606,1
2.223.120.5362.3071,20230607,1
2.223.120.5362.3071,20230608,1
2.223.120.5362.3071,20230609,1
2.223.120.5363.3071,20230610,1
2.225.18.5347.3072,20221014,1
2.225.18.5348.3072,20221015,1
2.225.18.5349.3072,20221016,1
2.225.18.5347.3072,20221017,1
2.225.18.5347.3072,20221018,1
2.225.18.5347.3072,20221019,1
2.225.18.5347.3072,20221020,1
2.225.18.5347.3072,20221021,1
2.225.18.5348.3072,20221022,1
2.225.18.5349.3072,20221023,1
2.225.18.5347.3072,20221024,1
2.225.18.5347.3072,20221025,1
2.225.18.5347.3072,20221026,1
2.225.18.5347.3072,20221027,1
2.225.18.5347.3072,20221028,1
2.225.18.5348.3072,20221029,1
2.225.18.5349.3072,20221030,1
2.225.18.5347.3072,20221031,1
2.225.18.5349.3072,20221101,1
2.225.18.5347.3072,20221102,1
2.225.18.5347.3072,20221103,1
2.225.18.5347.3072,20221104,1
2.225.18.5348.3072,20221105,1
2.225.18.5349.3072,20221106,1
2.225.18.5347.3072,20221107,1
2.225.18.5347.3072,20221108,1
2.225.18.5347.3072,20221109,1
2.225.18.5347.3072,20221110,1
2.225.18.5347.3072,20221111,1
2.225.18.5348.3072,20221112,1
2.225.18.5349.3072,20221113,1
2.225.18.5347.3072,20221114,1
2.225.18.5347.3072,20221115,1
2.225.18.5347.3072,20221116,1
2.225.18.5347.3072,20221117,1
2.225.18.5347.3072,20221118,1
2.225.18.5348.3072,20221119,1
2.225.18.5349.3072,20221120,1
2.225.18.5347.3072,20221121,1
2.225.18.5347.3072,20221122,1
2.225.18.5347.3072,20221123,1
2.225.18.5347.3072,20221124,1
2.225.18.5347.3072,20221125,1
2.225.18.5348.3072,20221126,1
2.225.18.5349.3072,20221127,1
2.225.18.5347.3072,20221128,1
2.225.18.5347.3072,20221129,1
2.225.18.5347.3072,20221130,1
2.225.18.5347.3072,20221201,1
2.225.18.5347.3072,20221202,1
2.225.18.5348.3072,20221203,1
2.225.18.5349.3072,20221204,1
2.225.18.5347.3072,20221205,1
2.225.18.5349.3072,20221206,1
2.225.18.5347.3072,20221207,1
2.225.18.5349.3072,20221208,1
2.225.18.5347.3072,20221209,1
2.225.18.5348.3072,20221210,1
2.225.18.5349.3072,20221211,1
2.225.18.5347.3072,20221212,1
2.225.18.5347.3072,20221213,1
2.225.18.5347.3072,20221214,1
2.225.18.5347.3072,20221215,1
2.225.18.5347.3072,20221216,1
2.225.18.5348.3072,20221217,1
2.225.18.5349.3072,20221218,1
2.225.18.5347.3072,20221219,1
2.225.18.5347.3072,20221220,1
2.225.18.5347.3072,20221221,1
2.225.18.5347.3072,20221222,1
2.225.18.5347.3072,20221223,1
2.225.18.5348.3072,20221224,1
2.225.18.5349.3072,20221225,1
2.225.18.5349.3072,20221226,1
2.225.18.5347.3072,20221227,1
2.225.18.5347.3072,20221228,1
2.225.18.5347.3072,20221229,1
2.225.18.5347.3072,20221230,1
2.225.18.5348.3072,20221231,1
2.225.18.5349.3072,20230101,1
2.225.18.5347.3072,20230102,1
2.225.18.5347.3072,20230103,1
2.225.18.5347.3072,20230104,1
2.225.18.5347.3072,20230105,1
2.225.18.5349.3072,20230106,1
2.225.18.5348.3072,20230107,1
2.225.18.5349.3072,20230108,1
2.225.18.5347.3072,20230109,1
2.225.18.5347.3072,20230110,1
2.225.18.5347.3072,20230111,1
2.225.18.5347.3072,20230112,1
2.225.18.5347.3072,20230113,1
2.225.18.5348.3072,20230114,1
2.225.18.5349.3072,20230115,1
2.225.18.5347.3072,20230116,1
2.225.18.5347.3072,20230117,1
2.225.18.5347.3072,20230118,1
2.225.18.5347.3072,20230119,1
2.225.18.5347.3072,20230120,1
2.225.18.5348.3072,20230121,1
2.225.18.5349.3072,20230122,1
2.225.18.5347.3072,20230123,1
2.225.18.5347.3072,20230124,1
2.225.18.5347.3072,20230125,1
2.225.18.5347.3072,20230126,1
2.225.18.5347.3072,20230127,1
2.225.18.5348.3072,20230128,1
2.225.18.5349.3072,20230129,1
2.225.18.5347.3072,20230130,1
2.225.18.5347.3072,20230131,1
2.225.18.5347.3072,20230201,1
2.225.18.5347.3072,20230202,1
2.225.18.5347.3072,20230203,1
2.225.18.5348.3072,20230204,1
2.225.18.5349.3072,20230205,1
2.225.18.5347.3072,20230206,1
2.225.18.5347.3072,20230207,1
2.225.18.5347.3072,20230208,1
2.225.18.5347.3072,20230209,1
2.225.18.5347.3072,20230210,1
2.225.18.5348.3072,20230211,1
2.225.18.5349.3072,20230212,1
2.225.18.5347.3072,20230213,1
2.225.18.5347.3072,20230214,1
2.225.18.5347.3072,20230215,1
2.225.18.5347.3072,20230216,1
2.225.18.5347.3072,20230217,1
2.225.18.5348.3072,20230218,1
2.225.18.5349.3072,20230219,1
2.225.18.5347.3072,20230220,1
2.225.18.5347.3072,20230221,1
2.225.18.5347.3072,20230222,1
2.225.18.5347.3072,20230223,1
2.225.18.5347.3072,20230224,1
2.225.18.5348.3072,20230225,1
2.225.18.5349.3072,20230226,1
2.225.18.5347.3072,20230227,1
2.225.18.5347.3072,20230228,1
2.225.18.5347.3072,20230301,1
2.225.18.5347.3072,20230302,1
2.225.18.5347.3072,20230303,1
2.225.18.5348.3072,20230304,1
2.225.18.5349.3072,20230305,1
2.225.18.5347.3072,20230306,1
2.225.18.5347.3072,20230307,1
2.225.18.5347.3072,20230308,1
2.225.18.5347.3072,20230309,1
2.225.18.5347.3072,20230310,1
2.225.18.5348.3072,20230311,1
2.225.18.5349.3072,20230312,1
2.225.18.5347.3072,20230313,1
2.225.18.5347.3072,20230314,1
2.225.18.5347.3072,20230315,1
2.225.18.5347.3072,20230316,1
2.225.18.5347.3072,20230317,1
2.225.18.5348.3072,20230318,1
2.225.18.5349.3072,20230319,1
2.225.18.5347.3072,20230320,1
2.225.18.5347.3072,20230321,1
2.225.18.5347.3072,20230322,1
2.225.18.5347.3072,20230323,1
2.225.18.5347.3072,20230324,1
2.225.18.5348.3072,20230325,1
2.225.18.5349.3072,20230326,1
2.225.18.5347.3072,20230327,1
2.225.18.5347.3072,20230328,1
2.225.18.5347.3072,20230329,1
2.225.18.5347.3072,20230330,1
2.225.18.5347.3072,20230331,1
2.225.18.5348.3072,20230401,1
2.225.18.5349.3072,20230402,1
2.225.18.5347.3072,20230403,1
2.225.18.5347.3072,20230404,1
2.225.18.5347.3072,20230405,1
2.225.18.5347.3072,20230406,1
2.225.18.5349.3072,20230407,1
2.225.18.5348.3072,20230408,1
2.225.18.5349.3072,20230409,1
2.225.18.5349.3072,20230410,1
2.225.18.5347.3072,20230411,1
2.225.18.5347.3072,20230412,1
2.225.18.5347.3072,20230413,1
2.225.18.5347.3072,20230414,1
2.225.18.5348.3072,20230415,1
2.225.18.5349.3072,20230416,1
2.225.18.5347.3072,20230417,1
2.225.18.5347.3072,20230418,1
2.225.18.5347.3072,20230419,1
2.225.18.5347.3072,20230420,1
2.225.18.5347.3072,20230421,1
2.225.18.5348.3072,20230422,1
2.225.18.5349.3072,20230423,1
2.225.18.5347.3072,20230424,1
2.225.18.5347.3072,20230425,1
2.225.18.5347.3072,20230426,1
2.225.18.5347.3072,20230427,1
2.225.18.5347.3072,20230428,1
2.225.18.5348.3072,20230429,1
2.225.18.5349.3072,20230430,1
2.225.18.5349.3072,20230501,1
2.225.18.5347.3072,20230502,1
2.225.18.5347.3072,20230503,1
2.225.18.5347.3072,20230504,1
2.225.18.5347.3072,20230505,1
